path,frame_count,uniform_frames,key_frames
data/MVBench/video/scene_qa/video/Top084_01395.mp4,600,20,10
data/MVBench/video/scene_qa/video/Top011_07740.mp4,600,20,11
data/MVBench/video/scene_qa/video/Top055_05350.mp4,600,20,10
data/MVBench/video/scene_qa/video/Top014_02970.mp4,600,20,11
data/MVBench/video/scene_qa/video/Top119_04940.mp4,600,20,11
data/MVBench/video/scene_qa/video/Top041_10365.mp4,600,20,11
data/MVBench/video/scene_qa/video/Top042_05370.mp4,600,20,11
data/MVBench/video/scene_qa/video/Top014_01100.mp4,600,20,11
data/MVBench/video/scene_qa/video/Top135_04375.mp4,600,20,11
data/MVBench/video/scene_qa/video/Top033_03315.mp4,600,20,12
data/MVBench/video/scene_qa/video/Top077_02225.mp4,600,20,11
data/MVBench/video/scene_qa/video/Top051_01775.mp4,600,20,11
data/MVBench/video/scene_qa/video/Top015_04230.mp4,600,20,10
data/MVBench/video/scene_qa/video/Top040_05440.mp4,600,20,11
data/MVBench/video/scene_qa/video/Top034_00725.mp4,600,20,11
data/MVBench/video/scene_qa/video/Top079_02170.mp4,600,20,11
data/MVBench/video/scene_qa/video/Top048_06240.mp4,600,20,11
data/MVBench/video/scene_qa/video/Top001_00390.mp4,600,20,10
data/MVBench/video/scene_qa/video/Top119_00995.mp4,600,20,10
data/MVBench/video/scene_qa/video/Top014_01990.mp4,600,20,11
data/MVBench/video/scene_qa/video/Top016_03120.mp4,600,20,11
data/MVBench/video/scene_qa/video/Top010_07590.mp4,600,20,10
data/MVBench/video/scene_qa/video/Top047_01590.mp4,600,20,10
data/MVBench/video/scene_qa/video/Top084_00825.mp4,600,20,11
data/MVBench/video/scene_qa/video/Top006_03005.mp4,600,20,11
data/MVBench/video/scene_qa/video/Top008_01355.mp4,600,20,11
data/MVBench/video/scene_qa/video/Top040_02215.mp4,600,20,12
data/MVBench/video/scene_qa/video/Top010_00765.mp4,600,20,11
data/MVBench/video/scene_qa/video/Top009_02005.mp4,600,20,12
data/MVBench/video/scene_qa/video/Top077_01400.mp4,600,20,10
data/MVBench/video/scene_qa/video/Top019_08785.mp4,600,20,11
data/MVBench/video/scene_qa/video/Top075_04315.mp4,600,20,11
data/MVBench/video/scene_qa/video/Top046_00175.mp4,600,20,11
data/MVBench/video/scene_qa/video/Top051_08455.mp4,600,20,11
data/MVBench/video/scene_qa/video/Top047_00935.mp4,600,20,11
data/MVBench/video/scene_qa/video/Top081_02555.mp4,600,20,11
data/MVBench/video/scene_qa/video/Top064_03265.mp4,600,20,10
data/MVBench/video/scene_qa/video/Top064_05600.mp4,600,20,11
data/MVBench/video/scene_qa/video/Top009_00375.mp4,600,20,10
data/MVBench/video/scene_qa/video/Top018_10380.mp4,600,20,10
data/MVBench/video/scene_qa/video/Top039_05565.mp4,600,20,11
data/MVBench/video/scene_qa/video/Top136_02740.mp4,600,20,11
data/MVBench/video/scene_qa/video/Top034_01300.mp4,600,20,11
data/MVBench/video/scene_qa/video/Top091_01800.mp4,600,20,12
data/MVBench/video/scene_qa/video/Top006_02240.mp4,600,20,11
data/MVBench/video/scene_qa/video/Top101_02470.mp4,600,20,12
data/MVBench/video/scene_qa/video/Top027_01600.mp4,600,20,11
data/MVBench/video/scene_qa/video/Top007_03840.mp4,600,20,11
data/MVBench/video/scene_qa/video/Top013_02815.mp4,600,20,11
data/MVBench/video/scene_qa/video/Top046_11485.mp4,600,20,10
data/MVBench/video/scene_qa/video/Top075_02170.mp4,600,20,11
data/MVBench/video/scene_qa/video/Top014_00525.mp4,600,20,12
data/MVBench/video/scene_qa/video/Top001_00750.mp4,600,20,11
data/MVBench/video/scene_qa/video/Top009_02605.mp4,600,20,11
data/MVBench/video/scene_qa/video/Top090_06260.mp4,600,20,10
data/MVBench/video/scene_qa/video/Top001_03675.mp4,600,20,10
data/MVBench/video/scene_qa/video/Top064_02590.mp4,600,20,11
data/MVBench/video/scene_qa/video/Top006_00440.mp4,600,20,11
data/MVBench/video/scene_qa/video/Top091_01630.mp4,600,20,11
data/MVBench/video/scene_qa/video/Top040_02365.mp4,600,20,11
data/MVBench/video/scene_qa/video/Top004_07620.mp4,600,20,10
data/MVBench/video/scene_qa/video/Top101_04605.mp4,600,20,11
data/MVBench/video/scene_qa/video/Top103_04685.mp4,600,20,11
data/MVBench/video/scene_qa/video/Top023_09385.mp4,600,20,12
data/MVBench/video/scene_qa/video/Top042_07840.mp4,600,20,11
data/MVBench/video/scene_qa/video/Top023_05940.mp4,600,20,10
data/MVBench/video/scene_qa/video/Top039_07580.mp4,600,20,11
data/MVBench/video/scene_qa/video/Top027_01155.mp4,600,20,11
data/MVBench/video/scene_qa/video/Top005_03005.mp4,600,20,11
data/MVBench/video/scene_qa/video/Top073_04440.mp4,600,20,11
data/MVBench/video/scene_qa/video/Top024_01820.mp4,600,20,10
data/MVBench/video/scene_qa/video/Top066_09305.mp4,600,20,11
data/MVBench/video/scene_qa/video/Top103_02830.mp4,600,20,11
data/MVBench/video/scene_qa/video/Top051_03455.mp4,600,20,11
data/MVBench/video/scene_qa/video/Top012_07450.mp4,600,20,11
data/MVBench/video/scene_qa/video/Top136_05555.mp4,600,20,10
data/MVBench/video/scene_qa/video/Top119_01705.mp4,600,20,11
data/MVBench/video/scene_qa/video/Top083_00685.mp4,600,20,11
data/MVBench/video/scene_qa/video/Top066_01200.mp4,600,20,11
data/MVBench/video/scene_qa/video/Top090_06680.mp4,600,20,10
data/MVBench/video/scene_qa/video/Top009_03460.mp4,600,20,12
data/MVBench/video/scene_qa/video/Top036_04180.mp4,600,20,10
data/MVBench/video/scene_qa/video/Top008_03365.mp4,600,20,11
data/MVBench/video/scene_qa/video/Top046_00630.mp4,600,20,11
data/MVBench/video/scene_qa/video/Top044_03420.mp4,600,20,11
data/MVBench/video/scene_qa/video/Top017_03940.mp4,600,20,11
data/MVBench/video/scene_qa/video/Top091_07460.mp4,600,20,11
data/MVBench/video/scene_qa/video/Top011_08230.mp4,600,20,11
data/MVBench/video/scene_qa/video/Top136_04890.mp4,600,20,11
data/MVBench/video/scene_qa/video/Top099_04400.mp4,600,20,11
data/MVBench/video/scene_qa/video/Top035_04835.mp4,600,20,11
data/MVBench/video/scene_qa/video/Top133_03845.mp4,600,20,12
data/MVBench/video/scene_qa/video/Top133_05575.mp4,600,20,11
data/MVBench/video/scene_qa/video/Top133_02965.mp4,600,20,11
data/MVBench/video/scene_qa/video/Top069_05960.mp4,600,20,11
data/MVBench/video/scene_qa/video/Top019_04990.mp4,600,20,10
data/MVBench/video/scene_qa/video/Top048_06850.mp4,600,20,12
data/MVBench/video/scene_qa/video/Top040_00140.mp4,600,20,11
data/MVBench/video/scene_qa/video/Top079_02905.mp4,600,20,10
data/MVBench/video/scene_qa/video/Top090_01300.mp4,600,20,11
data/MVBench/video/scene_qa/video/Top020_06895.mp4,600,20,11
data/MVBench/video/scene_qa/video/Top012_03585.mp4,600,20,10
data/MVBench/video/scene_qa/video/Top038_03635.mp4,600,20,11
data/MVBench/video/scene_qa/video/Top069_07390.mp4,600,20,12
data/MVBench/video/scene_qa/video/Top035_04165.mp4,600,20,11
data/MVBench/video/scene_qa/video/Top099_03220.mp4,600,20,11
data/MVBench/video/scene_qa/video/Top090_05825.mp4,600,20,10
data/MVBench/video/scene_qa/video/Top051_05975.mp4,600,20,12
data/MVBench/video/scene_qa/video/Top077_05290.mp4,600,20,10
data/MVBench/video/scene_qa/video/Top066_04625.mp4,600,20,12
data/MVBench/video/scene_qa/video/Top042_08415.mp4,600,20,12
data/MVBench/video/scene_qa/video/Top006_08835.mp4,600,20,11
data/MVBench/video/scene_qa/video/Top064_04510.mp4,600,20,12
data/MVBench/video/scene_qa/video/Top001_01225.mp4,600,20,10
data/MVBench/video/scene_qa/video/Top008_00430.mp4,600,20,11
data/MVBench/video/scene_qa/video/Top075_05935.mp4,600,20,11
data/MVBench/video/scene_qa/video/Top042_05585.mp4,600,20,11
data/MVBench/video/scene_qa/video/Top135_01765.mp4,600,20,11
data/MVBench/video/scene_qa/video/Top081_03965.mp4,600,20,11
data/MVBench/video/scene_qa/video/Top018_02920.mp4,600,20,10
data/MVBench/video/scene_qa/video/Top077_02770.mp4,600,20,11
data/MVBench/video/scene_qa/video/Top015_00675.mp4,600,20,10
data/MVBench/video/scene_qa/video/Top081_01155.mp4,600,20,11
data/MVBench/video/scene_qa/video/Top008_04905.mp4,600,20,12
data/MVBench/video/scene_qa/video/Top084_01205.mp4,600,20,11
data/MVBench/video/scene_qa/video/Top027_06300.mp4,600,20,11
data/MVBench/video/scene_qa/video/Top017_04525.mp4,600,20,11
data/MVBench/video/scene_qa/video/Top006_08310.mp4,600,20,10
data/MVBench/video/scene_qa/video/Top006_09620.mp4,600,20,10
data/MVBench/video/scene_qa/video/Top042_09625.mp4,600,20,11
data/MVBench/video/scene_qa/video/Top009_02325.mp4,600,20,11
data/MVBench/video/scene_qa/video/Top099_04845.mp4,600,20,11
data/MVBench/video/scene_qa/video/Top008_05775.mp4,600,20,11
data/MVBench/video/scene_qa/video/Top055_02430.mp4,600,20,10
data/MVBench/video/scene_qa/video/Top019_07810.mp4,600,20,11
data/MVBench/video/scene_qa/video/Top079_00580.mp4,600,20,11
data/MVBench/video/scene_qa/video/Top079_01715.mp4,600,20,10
data/MVBench/video/scene_qa/video/Top005_00550.mp4,600,20,11
data/MVBench/video/scene_qa/video/Top010_04755.mp4,600,20,10
data/MVBench/video/scene_qa/video/Top075_00720.mp4,600,20,10
data/MVBench/video/scene_qa/video/Top099_02600.mp4,600,20,11
data/MVBench/video/scene_qa/video/Top014_03725.mp4,600,20,11
data/MVBench/video/scene_qa/video/Top019_08115.mp4,600,20,11
data/MVBench/video/scene_qa/video/Top042_07435.mp4,600,20,11
data/MVBench/video/scene_qa/video/Top038_01050.mp4,600,20,11
data/MVBench/video/scene_qa/video/Top019_03440.mp4,600,20,11
data/MVBench/video/scene_qa/video/Top113_00550.mp4,600,20,11
data/MVBench/video/scene_qa/video/Top046_04815.mp4,600,20,11
data/MVBench/video/scene_qa/video/Top064_04175.mp4,600,20,10
data/MVBench/video/scene_qa/video/Top090_07115.mp4,600,20,11
data/MVBench/video/scene_qa/video/Top010_03375.mp4,600,20,11
data/MVBench/video/scene_qa/video/Top119_01365.mp4,600,20,11
data/MVBench/video/scene_qa/video/Top043_02660.mp4,600,20,12
data/MVBench/video/scene_qa/video/Top016_04025.mp4,600,20,11
data/MVBench/video/scene_qa/video/Top020_07525.mp4,600,20,13
data/MVBench/video/scene_qa/video/Top091_06240.mp4,600,20,11
data/MVBench/video/scene_qa/video/Top043_01235.mp4,600,20,11
data/MVBench/video/scene_qa/video/Top075_06180.mp4,600,20,11
data/MVBench/video/scene_qa/video/Top014_03245.mp4,600,20,11
data/MVBench/video/scene_qa/video/Top069_04215.mp4,600,20,11
data/MVBench/video/scene_qa/video/Top047_04095.mp4,600,20,10
data/MVBench/video/scene_qa/video/Top064_06575.mp4,600,20,11
data/MVBench/video/scene_qa/video/Top135_02445.mp4,600,20,11
data/MVBench/video/scene_qa/video/Top008_00190.mp4,600,20,11
data/MVBench/video/scene_qa/video/Top075_00490.mp4,600,20,11
data/MVBench/video/scene_qa/video/Top079_04290.mp4,600,20,11
data/MVBench/video/scene_qa/video/Top101_00540.mp4,600,20,12
data/MVBench/video/scene_qa/video/Top133_07935.mp4,600,20,10
data/MVBench/video/scene_qa/video/Top023_04225.mp4,600,20,11
data/MVBench/video/scene_qa/video/Top008_00780.mp4,600,20,11
data/MVBench/video/scene_qa/video/Top043_01020.mp4,600,20,11
data/MVBench/video/scene_qa/video/Top027_00760.mp4,600,20,11
data/MVBench/video/scene_qa/video/Top078_06630.mp4,600,20,11
data/MVBench/video/scene_qa/video/Top136_00885.mp4,600,20,11
data/MVBench/video/scene_qa/video/Top075_06545.mp4,600,20,11
data/MVBench/video/scene_qa/video/Top046_04340.mp4,600,20,11
data/MVBench/video/scene_qa/video/Top046_05260.mp4,600,20,11
data/MVBench/video/scene_qa/video/Top024_03665.mp4,600,20,11
data/MVBench/video/FunQA_test/test/test_magic/M_C_214_0000_0680.mp4,678,22,12
data/MVBench/video/FunQA_test/test/test_magic/M_C_638_0000_0783.mp4,781,26,14
data/MVBench/video/FunQA_test/test/test_magic/M_C_165_0842_1315.mp4,471,15,8
data/MVBench/video/FunQA_test/test/test_magic/M_Z_31_5331_6294.mp4,962,32,17
data/MVBench/video/FunQA_test/test/test_magic/M_Z_33_7187_7560.mp4,372,15,8
data/MVBench/video/FunQA_test/test/test_magic/M_Z_320_3788_4140.mp4,350,14,8
data/MVBench/video/FunQA_test/test/test_magic/M_Z_167_2596_3156.mp4,559,18,10
data/MVBench/video/FunQA_test/test/test_magic/M_Z_21_0864_1280.mp4,414,17,9
data/MVBench/video/FunQA_test/test/test_magic/M_Z_321_4385_4616.mp4,230,9,6
data/MVBench/video/FunQA_test/test/test_magic/M_Z_259_0000_0141.mp4,139,5,3
data/MVBench/video/FunQA_test/test/test_magic/M_Z_30_6404_6921.mp4,515,21,11
data/MVBench/video/FunQA_test/test/test_magic/M_Z_207_8580_8750.mp4,169,7,4
data/MVBench/video/FunQA_test/test/test_magic/M_Z_60_8074_8410.mp4,335,13,7
data/MVBench/video/FunQA_test/test/test_magic/M_Z_213_5030_5390.mp4,359,11,6
data/MVBench/video/FunQA_test/test/test_magic/M_Z_283_2538_2702.mp4,162,6,4
data/MVBench/video/FunQA_test/test/test_magic/M_Z_206_4085_4350.mp4,263,10,6
data/MVBench/video/FunQA_test/test/test_magic/M_Z_116_0000_0237.mp4,235,9,6
data/MVBench/video/FunQA_test/test/test_magic/M_Z_280_6258_6451.mp4,192,8,4
data/MVBench/video/FunQA_test/test/test_magic/M_Z_86_8336_8700.mp4,362,15,8
data/MVBench/video/FunQA_test/test/test_magic/M_Z_3_4314_4512.mp4,197,8,5
data/MVBench/video/FunQA_test/test/test_magic/M_Z_131_0000_0650.mp4,648,27,16
data/MVBench/video/FunQA_test/test/test_magic/M_Z_212_3750_3950.mp4,199,8,5
data/MVBench/video/FunQA_test/test/test_magic/M_Z_30_5780_6125.mp4,343,14,8
data/MVBench/video/FunQA_test/test/test_magic/M_Z_313_0000_0168.mp4,166,6,4
data/MVBench/video/FunQA_test/test/test_magic/M_Z_239_10927_11055.mp4,127,5,3
data/MVBench/video/FunQA_test/test/test_magic/M_Z_206_5080_5300.mp4,218,9,5
data/MVBench/video/FunQA_test/test/test_magic/M_Z_51_2001_2660.mp4,657,27,15
data/MVBench/video/FunQA_test/test/test_magic/M_Z_23_1345_1620.mp4,273,11,6
data/MVBench/video/FunQA_test/test/test_magic/M_C_589_0000_0479.mp4,477,15,8
data/MVBench/video/FunQA_test/test/test_magic/M_Z_322_11420_11708.mp4,287,11,7
data/MVBench/video/FunQA_test/test/test_magic/M_Z_35_2209_2521.mp4,311,12,7
data/MVBench/video/FunQA_test/test/test_magic/M_Z_246_0000_0155.mp4,153,6,4
data/MVBench/video/FunQA_test/test/test_magic/M_Z_333_7182_7446.mp4,262,10,6
data/MVBench/video/FunQA_test/test/test_magic/M_C_482_0000_0530.mp4,528,17,9
data/MVBench/video/FunQA_test/test/test_magic/M_Z_333_8432_8729.mp4,296,12,7
data/MVBench/video/FunQA_test/test/test_magic/M_Z_312_0000_0208.mp4,206,8,5
data/MVBench/video/FunQA_test/test/test_magic/M_C_743_7132_7502.mp4,368,12,7
data/MVBench/video/FunQA_test/test/test_magic/M_C_714_0000_1471.mp4,1469,48,25
data/MVBench/video/FunQA_test/test/test_magic/M_Z_35_0000_0316.mp4,314,13,7
data/MVBench/video/FunQA_test/test/test_magic/M_C_20_0000_0772.mp4,770,25,13
data/MVBench/video/FunQA_test/test/test_magic/M_Z_26_0000_0313.mp4,311,12,7
data/MVBench/video/FunQA_test/test/test_magic/M_Z_21_14050_14250.mp4,198,8,5
data/MVBench/video/FunQA_test/test/test_magic/M_Z_10_5793_5923.mp4,128,5,3
data/MVBench/video/FunQA_test/test/test_magic/M_Z_321_10180_10589.mp4,408,17,9
data/MVBench/video/FunQA_test/test/test_magic/M_C_205_0000_0750.mp4,749,24,13
data/MVBench/video/FunQA_test/test/test_magic/M_Z_322_3710_3923.mp4,212,8,5
data/MVBench/video/FunQA_test/test/test_magic/M_C_664_0282_0647.mp4,363,12,7
data/MVBench/video/FunQA_test/test/test_magic/M_Z_277_0987_1354.mp4,365,15,8
data/MVBench/video/FunQA_test/test/test_magic/M_Z_35_0645_1314.mp4,667,27,15
data/MVBench/video/FunQA_test/test/test_magic/M_Z_213_7000_7300.mp4,299,9,6
data/MVBench/video/FunQA_test/test/test_magic/M_Z_80_0000_0143.mp4,141,5,3
data/MVBench/video/FunQA_test/test/test_magic/M_Z_320_2747_2985.mp4,237,9,5
data/MVBench/video/FunQA_test/test/test_magic/M_Z_205_0100_0400.mp4,298,12,7
data/MVBench/video/FunQA_test/test/test_magic/M_Z_261_2395_2790.mp4,393,16,9
data/MVBench/video/FunQA_test/test/test_magic/M_C_24_0156_0670.mp4,512,21,11
data/MVBench/video/FunQA_test/test/test_magic/M_Z_320_3591_3713.mp4,121,5,3
data/MVBench/video/FunQA_test/test/test_magic/M_Z_270_0000_0170.mp4,168,7,4
data/MVBench/video/FunQA_test/test/test_magic/M_Z_207_7050_7380.mp4,329,13,7
data/MVBench/video/FunQA_test/test/test_magic/M_C_723_0246_1395.mp4,1147,38,20
data/MVBench/video/FunQA_test/test/test_magic/M_Z_206_6370_6700.mp4,328,13,7
data/MVBench/video/FunQA_test/test/test_magic/M_C_136_0000_1020.mp4,1019,33,17
data/MVBench/video/FunQA_test/test/test_magic/M_C_462_0000_0342.mp4,340,11,6
data/MVBench/video/FunQA_test/test/test_creative/C_KT_6_7507_7604.mp4,1709,57,30
data/MVBench/video/FunQA_test/test/test_creative/C_KT_28_0152_0310.mp4,2338,78,40
data/MVBench/video/FunQA_test/test/test_creative/C_KT_24_1615_1739.mp4,2518,84,42
data/MVBench/video/FunQA_test/test/test_creative/C_KT_23_6737_6817.mp4,1199,40,20
data/MVBench/video/FunQA_test/test/test_creative/C_KT_26_6741_6818.mp4,1109,37,19
data/MVBench/video/FunQA_test/test/test_creative/C_KT_14_4112_4143.mp4,930,31,16
data/MVBench/video/FunQA_test/test/test_creative/C_KT_17_11125_11232.mp4,2008,67,34
data/MVBench/video/FunQA_test/test/test_creative/C_KT_97_5206_5323.mp4,2308,77,39
data/MVBench/video/FunQA_test/test/test_creative/C_KT_27_5845_5911.mp4,780,26,14
data/MVBench/video/FunQA_test/test/test_creative/C_KT_28_5744_5850.mp4,1979,66,33
data/MVBench/video/FunQA_test/test/test_creative/C_KT_12_7511_7545.mp4,1019,34,18
data/MVBench/video/FunQA_test/test/test_creative/C_KT_97_2145_2248.mp4,1889,63,32
data/MVBench/video/FunQA_test/test/test_creative/C_KT_20_0247_0322.mp4,1049,35,18
data/MVBench/video/FunQA_test/test/test_creative/C_KT_14_2520_2604.mp4,1319,44,23
data/MVBench/video/FunQA_test/test/test_creative/C_KT_26_8519_8630.mp4,2128,71,37
data/MVBench/video/FunQA_test/test/test_creative/C_KT_30_0810_0857.mp4,1409,47,24
data/MVBench/video/FunQA_test/test/test_creative/C_KT_9_0255_0333.mp4,1139,38,19
data/MVBench/video/FunQA_test/test/test_creative/C_KT_21_8758_8835.mp4,1109,37,19
data/MVBench/video/FunQA_test/test/test_creative/C_KT_20_5555_5631.mp4,1079,36,19
data/MVBench/video/FunQA_test/test/test_creative/C_KT_14_8928_9045.mp4,2308,77,39
data/MVBench/video/FunQA_test/test/test_creative/C_KT_12_5112_5200.mp4,1439,48,24
data/MVBench/video/FunQA_test/test/test_creative/C_KT_97_6421_6500.mp4,1169,39,20
data/MVBench/video/FunQA_test/test/test_creative/C_KT_14_7911_8000.mp4,1469,49,25
data/MVBench/video/FunQA_test/test/test_creative/C_KT_26_3358_3424.mp4,780,26,15
data/MVBench/video/FunQA_test/test/test_creative/C_KT_13_0752_0824.mp4,960,32,16
data/MVBench/video/FunQA_test/test/test_creative/C_KT_28_5325_5442.mp4,2308,77,39
data/MVBench/video/FunQA_test/test/test_creative/C_KT_21_4308_4428.mp4,2398,80,41
data/MVBench/video/FunQA_test/test/test_creative/C_KT_21_6234_6350.mp4,2278,76,38
data/MVBench/video/FunQA_test/test/test_creative/C_KT_97_0730_0903.mp4,2788,93,47
data/MVBench/video/FunQA_test/test/test_creative/C_KT_24_0623_0722.mp4,1769,59,31
data/MVBench/video/FunQA_test/test/test_creative/C_KT_12_1452_1602.mp4,2098,70,36
data/MVBench/video/FunQA_test/test/test_creative/C_KT_14_3500_3554.mp4,1619,54,28
data/MVBench/video/FunQA_test/test/test_creative/C_KT_24_7440_7538.mp4,1739,58,29
data/MVBench/video/FunQA_test/test/test_creative/C_KT_21_2648_2732.mp4,1319,44,24
data/MVBench/video/FunQA_test/test/test_creative/C_KT_16_1059_1115.mp4,480,16,9
data/MVBench/video/FunQA_test/test/test_creative/C_KT_24_3028_3048.mp4,600,20,11
data/MVBench/video/FunQA_test/test/test_creative/C_KT_97_6143_6339.mp4,3477,116,59
data/MVBench/video/FunQA_test/test/test_creative/C_KT_17_8120_8159.mp4,1169,39,20
data/MVBench/video/FunQA_test/test/test_creative/C_KT_18_7649_7708.mp4,570,19,10
data/MVBench/video/FunQA_test/test/test_creative/C_KT_28_0548_0629.mp4,1229,41,21
data/MVBench/video/FunQA_test/test/test_creative/C_KT_22_0147_0212.mp4,750,25,13
data/MVBench/video/FunQA_test/test/test_creative/C_KT_18_3028_3042.mp4,420,14,7
data/MVBench/video/FunQA_test/test/test_creative/C_KT_10_6402_6422.mp4,600,20,10
data/MVBench/video/FunQA_test/test/test_creative/C_KT_97_3233_3410.mp4,2908,97,49
data/MVBench/video/FunQA_test/test/test_creative/C_KT_17_3643_3725.mp4,1259,42,21
data/MVBench/video/FunQA_test/test/test_creative/C_KT_21_8053_8120.mp4,810,27,14
data/MVBench/video/FunQA_test/test/test_creative/C_KT_97_3738_3841.mp4,1889,63,32
